Car_id,Date,Engine,Transmission,Color,Price ($),Body Style,Phone
C_CND_003076,6/11/2022,Double Overhead Camshaft,Auto,Red,19501,Hatchback,6281779
C_CND_003077,6/11/2022,Double Overhead Camshaft,Auto,Pale White,25001,SUV,8202950
C_CND_003078,6/11/2022,Double Overhead Camshaft,Auto,Black,19001,Passenger,8315611
C_CND_003079,6/11/2022,Double Overhead Camshaft,Auto,Black,31000,Passenger,8779885
C_CND_003080,6/11/2022,Overhead Camshaft,Manual,Black,49000,Hardtop,7435322
C_CND_003081,6/11/2022,Overhead Camshaft,Manual,Black,11000,Sedan,8287200
C_CND_003082,6/11/2022,Overhead Camshaft,Manual,Pale White,20000,Hatchback,7172071
C_CND_003083,6/11/2022,Overhead Camshaft,Manual,Red,25000,Hatchback,6112998
C_CND_003084,6/11/2022,Double Overhead Camshaft,Auto,Red,19000,Hatchback,6361584
C_CND_003085,6/11/2022,Overhead Camshaft,Manual,Red,24000,Passenger,7029950
C_CND_003086,6/11/2022,Overhead Camshaft,Manual,Black,18500,Hatchback,8055720
C_CND_003087,6/11/2022,Overhead Camshaft,Manual,Red,19000,Sedan,6207083
C_CND_003088,6/11/2022,Double Overhead Camshaft,Auto,Red,41000,Sedan,8284664
C_CND_003089,6/11/2022,Overhead Camshaft,Manual,Pale White,22000,Passenger,8609776
C_CND_003090,6/11/2022,Overhead Camshaft,Manual,Pale White,14000,SUV,6564883
C_CND_003091,6/11/2022,Double Overhead Camshaft,Auto,Black,41000,SUV,7473490
C_CND_003092,6/11/2022,Overhead Camshaft,Manual,Pale White,14001,Passenger,7906629
C_CND_003093,6/11/2022,Double Overhead Camshaft,Auto,Pale White,26001,SUV,8556451
C_CND_003094,6/11/2022,Overhead Camshaft,Manual,Red,13801,Sedan,8042155
C_CND_003095,6/11/2022,Double Overhead Camshaft,Auto,Black,26001,Hatchback,7342529
C_CND_003096,6/11/2022,Double Overhead Camshaft,Auto,Black,22001,Passenger,6781919
C_CND_003097,6/11/2022,Overhead Camshaft,Manual,Red,29000,SUV,8186183
C_CND_003098,6/11/2022,Double Overhead Camshaft,Auto,Pale White,19001,Sedan,6994132
C_CND_003099,6/11/2022,Overhead Camshaft,Manual,Red,71000,SUV,6097222
C_CND_003100,6/11/2022,Overhead Camshaft,Manual,Black,29400,Hatchback,7431131
C_CND_003101,6/11/2022,Double Overhead Camshaft,Auto,Red,39500,Sedan,6506415
C_CND_003102,6/11/2022,Double Overhead Camshaft,Auto,Pale White,19000,SUV,7455803
C_CND_003103,6/11/2022,Double Overhead Camshaft,Auto,Black,33000,Hatchback,8608007
C_CND_003104,6/11/2022,Double Overhead Camshaft,Auto,Black,18000,Sedan,7156163
C_CND_003105,6/11/2022,Double Overhead Camshaft,Auto,Pale White,10000,SUV,7635774
C_CND_003106,6/11/2022,Overhead Camshaft,Manual,Black,42000,Passenger,6727824
C_CND_003107,6/11/2022,Overhead Camshaft,Manual,Pale White,22501,Hardtop,8574755
C_CND_003108,6/11/2022,Double Overhead Camshaft,Auto,Red,25800,Passenger,8587544
C_CND_003109,6/11/2022,Overhead Camshaft,Manual,Pale White,20300,SUV,7156061
C_CND_003110,6/11/2022,Double Overhead Camshaft,Auto,Red,24000,Hatchback,6236058
C_CND_003111,6/11/2022,Overhead Camshaft,Manual,Black,22000,Hatchback,8774480
C_CND_003112,6/11/2022,Double Overhead Camshaft,Auto,Red,14500,Sedan,7166654
C_CND_003113,6/11/2022,Double Overhead Camshaft,Auto,Red,41000,Hatchback,8639251
C_CND_003114,6/11/2022,Overhead Camshaft,Manual,Red,20000,SUV,6130542
C_CND_003115,6/11/2022,Double Overhead Camshaft,Auto,Pale White,19500,Sedan,8693261
C_CND_003116,6/11/2022,Double Overhead Camshaft,Auto,Red,69000,SUV,8334643
C_CND_003117,6/11/2022,Overhead Camshaft,Manual,Red,19600,Hatchback,8127984
C_CND_003118,6/11/2022,Overhead Camshaft,Manual,Red,25000,Sedan,8517431
C_CND_003119,6/11/2022,Overhead Camshaft,Manual,Red,12000,Sedan,6153173
C_CND_003120,6/11/2022,Double Overhead Camshaft,Auto,Black,26000,SUV,7351607
C_CND_003121,6/11/2022,Double Overhead Camshaft,Auto,Pale White,42000,Hatchback,6046527
C_CND_003122,6/11/2022,Double Overhead Camshaft,Auto,Red,21000,Hatchback,7416884
C_CND_003123,6/11/2022,Overhead Camshaft,Manual,Red,25100,Hatchback,6199536
C_CND_003124,6/11/2022,Double Overhead Camshaft,Auto,Pale White,42000,Hatchback,6848995
C_CND_003125,6/11/2022,Double Overhead Camshaft,Auto,Red,19000,Sedan,8604445
C_CND_003126,6/11/2022,Overhead Camshaft,Manual,Pale White,26000,Hatchback,7513215
C_CND_003127,6/11/2022,Overhead Camshaft,Manual,Red,20000,Passenger,7205621
C_CND_003128,6/11/2022,Overhead Camshaft,Manual,Pale White,28000,Hatchback,6615076
C_CND_003129,6/11/2022,Overhead Camshaft,Manual,Black,43000,Hatchback,6614860
C_CND_003130,6/11/2022,Overhead Camshaft,Manual,Red,25000,SUV,7662049
C_CND_003131,6/12/2022,Double Overhead Camshaft,Auto,Black,22001,Hatchback,8706900
C_CND_003132,6/12/2022,Overhead Camshaft,Manual,Black,22600,SUV,8809570
C_CND_003133,6/12/2022,Overhead Camshaft,Manual,Pale White,20200,SUV,6604128
C_CND_003134,6/12/2022,Double Overhead Camshaft,Auto,Black,12000,SUV,6318889
C_CND_003135,6/12/2022,Double Overhead Camshaft,Auto,Black,21501,Hatchback,7288277
C_CND_003136,6/12/2022,Overhead Camshaft,Manual,Pale White,16500,Hardtop,7526824
C_CND_003137,6/12/2022,Overhead Camshaft,Manual,Pale White,13000,Hardtop,8097310
C_CND_003138,6/12/2022,Overhead Camshaft,Manual,Red,22000,Sedan,8559671
C_CND_003139,6/12/2022,Overhead Camshaft,Manual,Red,31000,SUV,8525719
C_CND_003140,6/12/2022,Overhead Camshaft,Manual,Red,24000,Hardtop,8121318
C_CND_003141,6/12/2022,Overhead Camshaft,Manual,Red,24000,Passenger,7728736
C_CND_003142,6/12/2022,Overhead Camshaft,Manual,Black,36000,Sedan,6515847
C_CND_003143,6/12/2022,Overhead Camshaft,Manual,Black,10000,Passenger,6210542
C_CND_003144,6/12/2022,Overhead Camshaft,Manual,Red,29000,SUV,6283616
C_CND_003145,6/12/2022,Double Overhead Camshaft,Auto,Red,41000,Sedan,7601735
C_CND_003146,6/12/2022,Double Overhead Camshaft,Auto,Pale White,46000,Sedan,6654648
C_CND_003147,6/12/2022,Double Overhead Camshaft,Auto,Red,22001,Hardtop,8203083
C_CND_003148,6/12/2022,Overhead Camshaft,Manual,Red,29001,Hardtop,6503721
C_CND_003149,6/12/2022,Overhead Camshaft,Manual,Red,24001,Hardtop,6864434
C_CND_003150,6/12/2022,Double Overhead Camshaft,Auto,Black,22001,Hardtop,6189041
C_CND_003151,6/12/2022,Double Overhead Camshaft,Auto,Red,12000,Sedan,6257503
C_CND_003152,6/12/2022,Double Overhead Camshaft,Auto,Black,39000,Sedan,6644871
C_CND_003153,6/12/2022,Double Overhead Camshaft,Auto,Black,60000,Passenger,8374730
C_CND_003154,6/12/2022,Double Overhead Camshaft,Auto,Pale White,27000,Hatchback,6550226
C_CND_003155,6/12/2022,Double Overhead Camshaft,Auto,Pale White,36500,Passenger,6612123
C_CND_003156,6/13/2022,Double Overhead Camshaft,Auto,Black,18000,SUV,6179472
C_CND_003157,6/13/2022,Overhead Camshaft,Manual,Black,18000,SUV,7634198
C_CND_003158,6/13/2022,Double Overhead Camshaft,Auto,Black,26500,Hatchback,6799447
C_CND_003159,6/13/2022,Overhead Camshaft,Manual,Red,19000,Hatchback,6259840
C_CND_003160,6/13/2022,Overhead Camshaft,Manual,Pale White,17000,Passenger,8773360
C_CND_003161,6/13/2022,Double Overhead Camshaft,Auto,Red,21000,SUV,6707559
C_CND_003162,6/13/2022,Overhead Camshaft,Manual,Pale White,41000,Sedan,6414757
C_CND_003163,6/13/2022,Overhead Camshaft,Manual,Pale White,14000,SUV,7471072
C_CND_003164,6/13/2022,Overhead Camshaft,Manual,Pale White,24000,SUV,8569317
C_CND_003165,6/13/2022,Overhead Camshaft,Manual,Black,42000,Passenger,6491229
C_CND_003166,6/13/2022,Double Overhead Camshaft,Auto,Pale White,18000,Hatchback,7237316
C_CND_003167,6/13/2022,Double Overhead Camshaft,Auto,Red,69500,SUV,6944381
C_CND_003168,6/13/2022,Double Overhead Camshaft,Auto,Pale White,19000,SUV,8126918
C_CND_003169,6/13/2022,Double Overhead Camshaft,Auto,Red,19600,Sedan,7737637
C_CND_003170,6/13/2022,Overhead Camshaft,Manual,Pale White,54000,SUV,8128139
C_CND_003171,6/13/2022,Overhead Camshaft,Manual,Pale White,22500,SUV,8837920
C_CND_003172,6/13/2022,Overhead Camshaft,Manual,Red,82000,Passenger,7594374
C_CND_003173,6/13/2022,Overhead Camshaft,Manual,Black,11000,Passenger,6943183
C_CND_003174,6/13/2022,Overhead Camshaft,Manual,Pale White,26000,Hardtop,7351762
C_CND_003175,6/13/2022,Overhead Camshaft,Manual,Black,36600,Hatchback,6678172
C_CND_003176,6/13/2022,Double Overhead Camshaft,Auto,Pale White,42000,Passenger,6874816
C_CND_003177,6/13/2022,Overhead Camshaft,Manual,Pale White,20000,Passenger,6045445
C_CND_003178,6/13/2022,Overhead Camshaft,Manual,Red,82000,Passenger,8459105
C_CND_003179,6/13/2022,Double Overhead Camshaft,Auto,Black,17000,Hatchback,6462996
C_CND_003180,6/13/2022,Double Overhead Camshaft,Auto,Pale White,27000,SUV,6352852
C_CND_003181,6/13/2022,Overhead Camshaft,Manual,Red,34000,Sedan,7717179
C_CND_003182,6/13/2022,Double Overhead Camshaft,Auto,Black,17800,Hatchback,6782609
C_CND_003183,6/13/2022,Overhead Camshaft,Manual,Black,42000,Passenger,7697778
C_CND_003184,6/13/2022,Overhead Camshaft,Manual,Pale White,14000,Hatchback,8322116
C_CND_003185,6/13/2022,Overhead Camshaft,Manual,Red,21000,SUV,6880738
C_CND_003186,6/13/2022,Double Overhead Camshaft,Auto,Black,26001,Hardtop,7946868
C_CND_003187,6/13/2022,Double Overhead Camshaft,Auto,Pale White,26000,Sedan,6836553
C_CND_003188,6/13/2022,Overhead Camshaft,Manual,Black,34500,Sedan,8998867
C_CND_003189,6/13/2022,Double Overhead Camshaft,Auto,Red,19000,Hatchback,8406904
C_CND_003190,6/13/2022,Double Overhead Camshaft,Auto,Pale White,19000,SUV,7351659
C_CND_003191,6/13/2022,Overhead Camshaft,Manual,Red,71000,Hatchback,7408033
C_CND_003192,6/13/2022,Double Overhead Camshaft,Auto,Red,19000,Hatchback,8985446
C_CND_003193,6/13/2022,Double Overhead Camshaft,Auto,Pale White,75001,Hardtop,8658669
C_CND_003194,6/13/2022,Overhead Camshaft,Manual,Red,22000,Sedan,7568186
C_CND_003195,6/13/2022,Overhead Camshaft,Manual,Red,17000,Hatchback,7713034
C_CND_003196,6/13/2022,Overhead Camshaft,Manual,Pale White,20000,Passenger,7207478
C_CND_003197,6/13/2022,Overhead Camshaft,Manual,Pale White,17500,Passenger,6938659
C_CND_003198,6/13/2022,Double Overhead Camshaft,Auto,Black,39000,Sedan,7141994
C_CND_003199,6/13/2022,Double Overhead Camshaft,Auto,Black,31000,SUV,6659777
C_CND_003200,6/13/2022,Overhead Camshaft,Manual,Pale White,41000,Hatchback,7195565
C_CND_003201,6/13/2022,Double Overhead Camshaft,Auto,Pale White,22000,SUV,6577717
C_CND_003202,6/13/2022,Overhead Camshaft,Manual,Pale White,27000,Hatchback,8546654
C_CND_003203,6/13/2022,Double Overhead Camshaft,Auto,Red,13500,Hatchback,7631045
C_CND_003204,6/13/2022,Double Overhead Camshaft,Auto,Pale White,17500,Passenger,6962713
C_CND_003205,6/13/2022,Double Overhead Camshaft,Auto,Pale White,27000,Hatchback,7341122
C_CND_003206,6/14/2022,Overhead Camshaft,Manual,Red,20000,Passenger,8077460
C_CND_003207,6/14/2022,Overhead Camshaft,Manual,Pale White,26500,Hardtop,8522186
C_CND_003208,6/14/2022,Double Overhead Camshaft,Auto,Black,18000,SUV,6859432
C_CND_003209,6/14/2022,Double Overhead Camshaft,Auto,Black,39000,Sedan,6364385
C_CND_003210,6/14/2022,Overhead Camshaft,Manual,Black,36000,Sedan,8346195
C_CND_003211,6/15/2022,Overhead Camshaft,Manual,Red,21000,SUV,6617446
C_CND_003212,6/15/2022,Double Overhead Camshaft,Auto,Pale White,46000,Sedan,6159022
C_CND_003213,6/15/2022,Overhead Camshaft,Manual,Black,51001,Hatchback,7940664
C_CND_003214,6/15/2022,Overhead Camshaft,Manual,Pale White,13001,SUV,7677584
C_CND_003215,6/15/2022,Overhead Camshaft,Manual,Red,21000,Sedan,8065740
C_CND_003216,6/15/2022,Double Overhead Camshaft,Auto,Red,31000,Hatchback,6349584
C_CND_003217,6/15/2022,Double Overhead Camshaft,Auto,Pale White,62500,Sedan,8196351
C_CND_003218,6/15/2022,Double Overhead Camshaft,Auto,Red,57000,Hardtop,6880415
C_CND_003219,6/15/2022,Double Overhead Camshaft,Auto,Pale White,20000,SUV,7330805
C_CND_003220,6/15/2022,Double Overhead Camshaft,Auto,Black,18000,Sedan,7682574
C_CND_003221,6/15/2022,Overhead Camshaft,Manual,Pale White,16000,Hatchback,6239179
C_CND_003222,6/15/2022,Double Overhead Camshaft,Auto,Red,31100,SUV,8945332
C_CND_003223,6/15/2022,Overhead Camshaft,Manual,Black,10000,Passenger,6562130
C_CND_003224,6/15/2022,Double Overhead Camshaft,Auto,Pale White,75000,Hatchback,7278265
C_CND_003225,6/15/2022,Double Overhead Camshaft,Auto,Red,12000,Passenger,7433650
C_CND_003226,6/15/2022,Double Overhead Camshaft,Auto,Red,39000,Sedan,8828197
C_CND_003227,6/15/2022,Double Overhead Camshaft,Auto,Pale White,22500,SUV,8246629
C_CND_003228,6/15/2022,Overhead Camshaft,Manual,Pale White,26500,Hatchback,6467109
C_CND_003229,6/15/2022,Double Overhead Camshaft,Auto,Black,9000,SUV,6817357
C_CND_003230,6/15/2022,Double Overhead Camshaft,Auto,Pale White,27000,Sedan,6289739
C_CND_003231,6/15/2022,Overhead Camshaft,Manual,Pale White,26001,Hardtop,6204451
C_CND_003232,6/15/2022,Double Overhead Camshaft,Auto,Red,22001,Hardtop,6525102
C_CND_003233,6/15/2022,Overhead Camshaft,Manual,Pale White,16000,SUV,8975585
C_CND_003234,6/15/2022,Overhead Camshaft,Manual,Black,18001,Hardtop,7940609
C_CND_003235,6/15/2022,Double Overhead Camshaft,Auto,Black,19000,Sedan,6903107
C_CND_003236,6/15/2022,Double Overhead Camshaft,Auto,Pale White,18000,Hatchback,7653184
C_CND_003237,6/15/2022,Double Overhead Camshaft,Auto,Pale White,62000,Sedan,8639352
C_CND_003238,6/15/2022,Double Overhead Camshaft,Auto,Black,39000,SUV,7863345
C_CND_003239,6/15/2022,Overhead Camshaft,Manual,Black,18000,Hatchback,6079946
C_CND_003240,6/15/2022,Double Overhead Camshaft,Auto,Pale White,46000,SUV,6628547
C_CND_003241,6/16/2022,Overhead Camshaft,Manual,Pale White,12200,Hatchback,6361207
C_CND_003242,6/16/2022,Double Overhead Camshaft,Auto,Black,26000,Hatchback,6755974
C_CND_003243,6/16/2022,Double Overhead Camshaft,Auto,Black,22000,SUV,6818148
C_CND_003244,6/16/2022,Double Overhead Camshaft,Auto,Red,19000,Sedan,7302096
C_CND_003245,6/16/2022,Overhead Camshaft,Manual,Black,43000,SUV,6532241
C_CND_003246,6/16/2022,Double Overhead Camshaft,Auto,Red,16000,SUV,6552812
C_CND_003247,6/16/2022,Overhead Camshaft,Manual,Pale White,22000,Hardtop,6860715
C_CND_003248,6/16/2022,Overhead Camshaft,Manual,Black,36000,Sedan,6345987
C_CND_003249,6/16/2022,Overhead Camshaft,Manual,Red,13000,Passenger,6077133
C_CND_003250,6/16/2022,Double Overhead Camshaft,Auto,Black,28000,Hatchback,7045183
C_CND_003251,6/16/2022,Double Overhead Camshaft,Auto,Black,27000,Hardtop,8523594
C_CND_003252,6/16/2022,Overhead Camshaft,Manual,Red,19500,Hardtop,8984284
C_CND_003253,6/16/2022,Double Overhead Camshaft,Auto,Red,22000,Hatchback,6776004
C_CND_003254,6/16/2022,Overhead Camshaft,Manual,Black,18000,Hatchback,7641849
C_CND_003255,6/16/2022,Overhead Camshaft,Manual,Pale White,17700,Hatchback,6138500
C_CND_003256,6/16/2022,Double Overhead Camshaft,Auto,Red,22000,Hatchback,8660671
C_CND_003257,6/16/2022,Double Overhead Camshaft,Auto,Pale White,21000,Sedan,6954030
C_CND_003258,6/16/2022,Overhead Camshaft,Manual,Pale White,14000,Hatchback,7342761
C_CND_003259,6/16/2022,Double Overhead Camshaft,Auto,Pale White,18000,Sedan,6604542
C_CND_003260,6/16/2022,Double Overhead Camshaft,Auto,Pale White,62000,SUV,6973500
C_CND_003261,6/16/2022,Overhead Camshaft,Manual,Black,22000,Passenger,6372600
C_CND_003262,6/16/2022,Double Overhead Camshaft,Auto,Pale White,31000,Sedan,6942802
C_CND_003263,6/16/2022,Overhead Camshaft,Manual,Red,22500,SUV,7388507
C_CND_003264,6/16/2022,Double Overhead Camshaft,Auto,Pale White,10000,SUV,6835280
C_CND_003265,6/16/2022,Overhead Camshaft,Manual,Pale White,22000,Hatchback,6387747
C_CND_003266,6/16/2022,Overhead Camshaft,Manual,Red,82000,Hatchback,6027417
C_CND_003267,6/16/2022,Double Overhead Camshaft,Auto,Red,15000,Hatchback,7049015
C_CND_003268,6/16/2022,Double Overhead Camshaft,Auto,Red,31000,Hatchback,6637977
C_CND_003269,6/16/2022,Overhead Camshaft,Manual,Pale White,23500,Hatchback,7313475
C_CND_003270,6/16/2022,Double Overhead Camshaft,Auto,Red,29000,Passenger,7463342
C_CND_003271,6/18/2022,Overhead Camshaft,Manual,Black,42000,SUV,8980903
C_CND_003272,6/18/2022,Double Overhead Camshaft,Auto,Red,25100,Passenger,8742327
C_CND_003273,6/18/2022,Overhead Camshaft,Manual,Pale White,20000,SUV,7416206
C_CND_003274,6/18/2022,Double Overhead Camshaft,Auto,Red,24000,Hatchback,7710593
C_CND_003275,6/18/2022,Overhead Camshaft,Manual,Black,22000,Hatchback,8271042
C_CND_003276,6/18/2022,Double Overhead Camshaft,Auto,Red,14000,Sedan,7421117
C_CND_003277,6/18/2022,Double Overhead Camshaft,Auto,Red,41000,Hatchback,7389839
C_CND_003278,6/18/2022,Overhead Camshaft,Manual,Red,20000,SUV,7501938
C_CND_003279,6/18/2022,Double Overhead Camshaft,Auto,Pale White,19000,Sedan,6813095
C_CND_003280,6/18/2022,Double Overhead Camshaft,Auto,Red,69500,SUV,7694602
C_CND_003281,6/18/2022,Overhead Camshaft,Manual,Red,19000,Hatchback,6598615
C_CND_003282,6/18/2022,Double Overhead Camshaft,Auto,Pale White,46001,Sedan,6557750
C_CND_003283,6/18/2022,Double Overhead Camshaft,Auto,Red,31201,SUV,8759874
C_CND_003284,6/18/2022,Double Overhead Camshaft,Auto,Pale White,21001,SUV,8092346
C_CND_003285,6/18/2022,Overhead Camshaft,Manual,Pale White,26000,Hardtop,6948868
C_CND_003286,6/18/2022,Overhead Camshaft,Manual,Pale White,33000,Hatchback,8291458
C_CND_003287,6/18/2022,Double Overhead Camshaft,Auto,Pale White,21000,Hardtop,6666848
C_CND_003288,6/18/2022,Double Overhead Camshaft,Auto,Red,57000,SUV,8553662
C_CND_003289,6/18/2022,Double Overhead Camshaft,Auto,Pale White,42000,Sedan,7460992
C_CND_003290,6/18/2022,Double Overhead Camshaft,Auto,Black,9000,Passenger,7147193
C_CND_003291,6/18/2022,Overhead Camshaft,Manual,Red,34000,SUV,8551033
C_CND_003292,6/18/2022,Double Overhead Camshaft,Auto,Red,19000,Hatchback,8077151
C_CND_003293,6/18/2022,Double Overhead Camshaft,Auto,Black,22000,Sedan,8728234
C_CND_003294,6/18/2022,Double Overhead Camshaft,Auto,Pale White,45000,Hardtop,7311013
C_CND_003295,6/18/2022,Overhead Camshaft,Manual,Pale White,14000,Passenger,6426340
C_CND_003296,6/18/2022,Double Overhead Camshaft,Auto,Pale White,26000,SUV,6609169
C_CND_003297,6/18/2022,Overhead Camshaft,Manual,Red,13000,Sedan,6070050
C_CND_003298,6/18/2022,Overhead Camshaft,Manual,Red,29000,Hardtop,8219145
C_CND_003299,6/18/2022,Double Overhead Camshaft,Auto,Red,19000,Sedan,6597001
C_CND_003300,6/18/2022,Double Overhead Camshaft,Auto,Pale White,21000,Hatchback,6357718
C_CND_003301,6/18/2022,Double Overhead Camshaft,Auto,Red,69000,Sedan,6052476
C_CND_003302,6/18/2022,Double Overhead Camshaft,Auto,Pale White,21600,Hatchback,6094374
C_CND_003303,6/18/2022,Overhead Camshaft,Manual,Pale White,14000,Sedan,8084278
C_CND_003304,6/18/2022,Double Overhead Camshaft,Auto,Pale White,38000,Passenger,8707700
C_CND_003305,6/18/2022,Double Overhead Camshaft,Auto,Pale White,32000,Passenger,6520050
C_CND_003306,6/18/2022,Overhead Camshaft,Manual,Black,22000,SUV,8383452
C_CND_003307,6/18/2022,Double Overhead Camshaft,Auto,Red,19000,Sedan,8123480
C_CND_003308,6/18/2022,Overhead Camshaft,Manual,Red,31500,SUV,6897617
C_CND_003309,6/18/2022,Double Overhead Camshaft,Auto,Red,21000,Hatchback,6789598
C_CND_003310,6/18/2022,Overhead Camshaft,Manual,Pale White,13000,Hatchback,7336053
C_CND_003311,6/18/2022,Overhead Camshaft,Manual,Red,24000,Hatchback,8916159
C_CND_003312,6/18/2022,Double Overhead Camshaft,Auto,Black,26000,SUV,7560237
C_CND_003313,6/18/2022,Double Overhead Camshaft,Auto,Red,25000,Passenger,8176847
C_CND_003314,6/18/2022,Overhead Camshaft,Manual,Pale White,20000,SUV,7886198
C_CND_003315,6/18/2022,Double Overhead Camshaft,Auto,Pale White,38000,Sedan,6229531
C_CND_003316,6/18/2022,Overhead Camshaft,Manual,Red,20000,Hatchback,6792122
C_CND_003317,6/18/2022,Double Overhead Camshaft,Auto,Black,24000,SUV,8121950
C_CND_003318,6/18/2022,Double Overhead Camshaft,Auto,Pale White,20000,Hatchback,8230972
C_CND_003319,6/18/2022,Overhead Camshaft,Manual,Pale White,16000,SUV,8524479
C_CND_003320,6/18/2022,Overhead Camshaft,Manual,Red,49000,Hatchback,7033665
C_CND_003321,6/18/2022,Double Overhead Camshaft,Auto,Red,22501,Hardtop,8078013
C_CND_003322,6/18/2022,Overhead Camshaft,Manual,Red,43000,Sedan,8069414
C_CND_003323,6/18/2022,Double Overhead Camshaft,Auto,Pale White,21001,Hardtop,7246848
C_CND_003324,6/18/2022,Overhead Camshaft,Manual,Pale White,13001,Hardtop,8356760
C_CND_003325,6/18/2022,Overhead Camshaft,Manual,Pale White,14000,Sedan,8257184
C_CND_003326,6/18/2022,Double Overhead Camshaft,Auto,Red,29500,Hatchback,6687106
C_CND_003327,6/18/2022,Overhead Camshaft,Manual,Pale White,17000,Hatchback,8306533
C_CND_003328,6/18/2022,Overhead Camshaft,Manual,Pale White,27000,Hatchback,7747719
C_CND_003329,6/18/2022,Overhead Camshaft,Manual,Black,26000,SUV,8035489
C_CND_003330,6/18/2022,Double Overhead Camshaft,Auto,Red,21000,Hatchback,7097567
C_CND_003331,6/18/2022,Double Overhead Camshaft,Auto,Red,41000,Passenger,6287077
C_CND_003332,6/18/2022,Double Overhead Camshaft,Auto,Red,12500,SUV,7575726
